TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;42.870.882/0001-96;2022-06-01;224709203.29;1.046952600000;218897787.58;154483.82;1495573.06;1
FI;42.870.920/0001-00;2022-06-01;8800633.19;0.890344000000;8903439.99;0.00;0.00;1
FI;42.870.932/0001-35;2022-06-01;99191358.00;0.880952990000;99198922.37;0.00;0.00;1
FI;42.870.944/0001-60;2022-06-01;36066649.72;1.102561140000;36068015.98;0.00;0.00;2
FI;42.870.959/0001-28;2022-06-01;31337887.94;1.043987690000;31319630.64;0.00;0.00;1
FI;42.870.975/0001-10;2022-06-01;60927810.99;0.820431850000;60886168.84;0.00;0.00;1
FI;42.878.365/0001-63;2022-06-01;2151783.99;1.036545500000;2162345.42;0.00;0.00;11
FI;42.878.403/0001-88;2022-06-01;5320583.63;1.031224200000;5372068.60;0.00;0.00;1
FI;42.878.442/0001-85;2022-06-01;2784639.13;1.045755300000;2789511.45;0.00;0.00;2
FI;42.878.475/0001-25;2022-06-01;2399404.54;1.053843000000;2411151.25;0.00;0.00;2
FI;42.878.505/0001-01;2022-06-01;169447471.01;1.040407300000;169700210.24;0.00;0.00;3
FI;42.878.556/0001-25;2022-06-01;5230038.72;1.046998800000;5236770.39;0.00;0.00;1
FI;42.878.589/0001-75;2022-06-01;5236769.92;1.041351700000;5241754.25;0.00;0.00;21
FI;42.878.636/0001-80;2022-06-01;1004056.74;1.224493200000;1015712.57;0.00;0.00;2
FI;42.887.776/0001-15;2022-06-01;2438550.05;0.797463200000;2440080.06;0.00;0.00;1
FI;42.887.784/0001-61;2022-06-01;111066213.33;0.968806300000;110883999.67;0.00;0.00;52
FI;42.887.819/0001-62;2022-06-01;9308936.19;1.042176180000;9309644.19;0.00;0.00;1
FI;42.887.842/0001-57;2022-06-01;34999680.78;0.866485400000;34866977.64;22536.23;11447.73;1834
FI;42.887.856/0001-70;2022-06-01;128447359.09;1.084058430000;120118901.85;2071757.93;7996017.91;1080
FI;42.887.889/0001-10;2022-06-01;19089563.79;1.051886600000;19075818.09;0.00;0.00;1
FI;42.887.906/0001-10;2022-06-01;8869365.84;1.012605000000;8862356.14;0.00;8904.04;13
FI;42.887.922/0001-02;2022-06-01;16194046.40;1.078733600000;16170900.89;0.00;0.00;1
FI;42.887.937/0001-70;2022-06-01;10201865.76;0.927076500000;10202908.00;0.00;0.00;20
FI;42.887.947/0001-06;2022-06-01;38983111.20;1.056231860000;38676030.32;0.00;0.00;1
FI;42.887.957/0001-41;2022-06-01;15271831.79;1.000627200000;15284147.12;70000.00;0.00;5
FI;42.888.058/0001-63;2022-06-01;40667713.47;1.053719300000;40507284.33;0.00;0.00;1
FI;42.888.072/0001-67;2022-06-01;16081265.18;1.066603600000;16053123.23;0.00;0.00;4
FI;42.888.127/0001-39;2022-06-01;1121626.24;0.801631200000;1119631.68;0.00;0.00;1
FI;42.888.147/0001-00;2022-06-01;6117727.95;1.052574400000;6115384.66;0.00;0.00;32
FI;42.888.163/0001-00;2022-06-01;6956398.54;1.057264900000;6949833.12;0.00;0.00;12
FI;42.888.203/0001-06;2022-06-01;24480287.37;104.294133300000;24474147.92;0.00;0.00;2
FI;42.888.224/0001-21;2022-06-01;80972900.25;103.357314200000;87352711.89;0.00;0.00;1
FI;42.888.625/0001-81;2022-06-01;9316050.07;1.011550100000;9314218.11;0.00;0.00;1
FI;42.888.637/0001-06;2022-06-01;13628870.59;1.011171800000;13627113.15;0.00;0.00;1
FI;42.888.642/0001-19;2022-06-01;31641814.29;4.755714900000;31641785.83;0.00;0.00;1
FI;42.888.815/0001-07;2022-06-01;4758489.36;0.916130180000;4755776.68;0.00;0.00;97
FI;42.888.828/0001-78;2022-06-01;146750409.92;1003.624380500000;146515861.53;0.00;0.00;71
FI;42.902.487/0001-48;2022-06-01;32171295.41;107.254183178800;32176254.95;0.00;0.00;1
FI;42.923.246/0001-85;2022-06-01;20356693.56;962.871277300000;20349392.43;0.00;0.00;1
FI;42.929.978/0001-82;2022-06-01;666533.75;1.019905600000;668738.07;0.00;0.00;2
FI;42.930.238/0001-66;2022-06-01;2584369.49;0.972103100000;2595897.86;0.00;0.00;3
FI;42.932.895/0001-42;2022-06-01;4999937.74;958.395092370000;4996302.66;0.00;0.00;15
FI;42.932.938/0001-90;2022-06-01;49934562.70;1112.870959500000;49712812.63;0.00;0.00;41
FI;42.933.186/0001-81;2022-06-01;0.00;0.000000000000;0.00;0.00;0.00;0
FI;42.934.088/0001-69;2022-06-01;1822229.71;1.025303700000;1840811.98;0.00;0.00;1
FI;42.934.551/0001-72;2022-06-01;37073753.34;1066.645954570000;37072441.59;0.00;0.00;1
FI;42.934.632/0001-72;2022-06-01;14350218.51;1.043216360000;14343885.50;0.00;0.00;2
FI;42.937.346/0001-60;2022-06-01;1041475.55;0.989212000000;1042375.55;0.00;0.00;7
FI;43.024.430/0001-56;2022-06-01;29384384.27;1.007357745800;28613947.61;0.00;0.00;1
FI;43.024.541/0001-62;2022-06-01;25197207.52;1.008246200000;25206156.78;0.00;0.00;1
FI;43.024.578/0001-90;2022-06-01;20057679.07;1.003813671000;20071349.21;0.00;0.00;1
FI;43.024.609/0001-03;2022-06-01;133086825.03;1.018260300000;160540823.13;0.00;0.00;12
FI;43.024.661/0001-60;2022-06-01;15542204.74;1.030365018300;15558512.55;0.00;0.00;1
FI;43.024.915/0001-40;2022-06-01;86387036.43;1.047121700000;85929520.94;0.00;0.00;1
FI;43.041.079/0001-01;2022-06-01;15027106.53;0.949760813400;15031261.72;0.00;0.00;1
FI;43.041.118/0001-70;2022-06-01;15124194.36;0.935576341800;15126786.18;330.00;0.00;266
FI;43.041.146/0001-98;2022-06-01;16396973.84;0.809163676700;16459905.88;0.00;0.00;2
FI;43.041.222/0001-65;2022-06-01;16450583.25;0.798371432700;16419740.70;2652.00;0.00;506
FI;43.041.275/0001-86;2022-06-01;9169246.82;0.910859927500;9217127.86;0.00;0.00;1
FI;43.049.788/0001-33;2022-06-01;22054577.94;2027.228254970000;22036551.75;0.00;0.00;43
FI;43.049.803/0001-43;2022-06-01;25469879.45;1.077182360000;24673582.98;1000.00;0.00;117
FI;43.095.433/0001-80;2022-06-01;117508095.01;1.062858200000;127006423.36;0.00;186.41;6
FI;43.095.558/0001-00;2022-06-01;110445699.59;0.983403500000;111053728.39;0.00;0.00;1
FI;43.095.762/0001-21;2022-06-01;22202070.11;1.103291800000;22206073.81;0.00;0.00;2
FI;43.095.852/0001-12;2022-06-01;6911306.95;0.808470600000;6752113.47;9943.00;1027.22;2318
FI;43.096.086/0001-00;2022-06-01;60569535.69;1.044037160000;60557652.28;0.00;0.00;3
FI;43.096.173/0001-68;2022-06-01;33764103.10;1.039613040000;33758435.04;0.00;0.00;3
FI;43.096.273/0001-94;2022-06-01;27134108.44;0.889199600000;29525337.99;0.00;0.00;136
FI;43.096.339/0001-46;2022-06-01;16434759.09;0.851332200000;16433039.40;0.00;0.00;1
FI;43.096.484/0001-27;2022-06-01;26132756.17;0.821377300000;26136574.12;0.00;0.00;3
FI;43.096.604/0001-96;2022-06-01;6303919.59;0.961501300000;6302648.39;0.00;0.00;2
FI;43.096.663/0001-64;2022-06-01;39164190.58;0.824880300000;39149374.44;0.00;0.00;2
FI;43.096.731/0001-95;2022-06-01;28940044.49;0.747385070000;28941457.72;0.00;0.00;5
FI;43.096.793/0001-05;2022-06-01;6244108.63;0.765266800000;6244165.53;0.00;0.00;1
FI;43.102.322/0001-54;2022-06-01;11713783.35;1.049601250000;11706304.44;0.00;0.00;10
FI;43.103.846/0001-60;2022-06-01;24511115.54;1.085830900000;23342459.29;460616.49;0.00;1
FI;43.103.885/0001-67;2022-06-01;10159405.38;0.979109760000;9757196.79;0.00;0.00;7
FI;43.103.920/0001-48;2022-06-01;23057945.07;0.871084500000;22968895.72;4975.00;0.00;1
FI;43.103.943/0001-52;2022-06-01;23961882.60;1.035260900000;23946103.93;0.00;0.00;1
FI;43.103.992/0001-95;2022-06-01;310211053.79;1.683179200000;310647181.19;0.00;0.00;2
FI;43.104.026/0001-92;2022-06-01;183034572.92;1.097575900000;183046350.53;600000.00;400000.00;175
FI;43.104.134/0001-65;2022-06-01;35009113.79;0.888994500000;35000540.69;14683.88;13000.00;1
FI;43.104.170/0001-29;2022-06-01;21829047.89;1.009388100000;21832974.24;0.00;0.00;25
FI;43.104.217/0001-54;2022-06-01;53664419.84;1.073725810000;53665979.04;0.00;0.00;4
FI;43.104.239/0001-14;2022-06-01;14979826.06;1.050847700000;15762140.25;0.00;0.00;5
FI;43.104.966/0001-81;2022-06-01;447008421.63;1.071609830000;441966165.15;5801231.66;4959260.23;3368
FI;43.105.151/0001-17;2022-06-01;16927885.07;1.072836770000;16891023.08;0.00;1314.87;52
FI;43.105.172/0001-32;2022-06-01;8606860.29;1.018054650000;8637051.17;0.00;0.00;2
FI;43.105.198/0001-80;2022-06-01;93049504.57;1.071093370000;92328159.00;0.00;776345.98;1
FI;43.105.224/0001-70;2022-06-01;20698898.87;1.070889250000;20672821.88;0.00;0.00;58
FI;43.105.281/0001-50;2022-06-01;74425037.93;1.043329080000;74438018.09;0.00;0.00;7
FI;43.105.306/0001-15;2022-06-01;88321541.33;1.124301100000;88325830.67;0.00;0.00;1
FI;43.105.326/0001-96;2022-06-01;5196267.76;1.034894860000;5200627.95;0.00;0.00;1
FI;43.105.341/0001-34;2022-06-01;6254985.74;0.465627160000;6192943.77;36338.69;29098.91;3444
FI;43.105.361/0001-05;2022-06-01;4440113.15;0.476814060000;4423394.65;4500.00;6837.92;2489
FI;43.105.417/0001-21;2022-06-01;1775859.41;74.172976600000;1788451.06;250.00;0.00;163
FI;43.105.440/0001-16;2022-06-01;217569742.17;106.445052300000;217660920.28;22356555.64;14384360.15;197
FI;43.105.489/0001-79;2022-06-01;12640067.72;99.290286800000;12632448.73;0.00;0.00;74
FI;43.105.654/0001-92;2022-06-01;9669115.69;102.336451400000;9699582.50;0.00;0.00;2
FI;43.120.796/0001-29;2022-06-01;204286618.56;1.073652300000;204569782.69;0.00;0.00;18
FI;43.121.014/0001-76;2022-06-01;2508595.36;1.033566160000;2512102.09;12667.31;0.00;1
FI;43.121.036/0001-36;2022-06-01;313233561.49;103.960098580000;312685847.04;0.00;0.00;3209
FI;43.121.053/0001-73;2022-06-01;101777810.78;844.251246500000;101853186.04;0.00;0.00;3
FI;43.121.079/0001-11;2022-06-01;31041207.35;1.047001080000;31036547.59;0.00;0.00;1
FI;43.121.910/0001-35;2022-06-01;5076170.79;1.009775300000;5077302.71;0.00;0.00;1
FI;43.121.947/0001-63;2022-06-01;2537483.06;1.004570200000;2538725.80;0.00;0.00;1
FI;43.121.960/0001-12;2022-06-01;750563435.76;1.019049500000;747112432.87;0.00;3279186.93;2
FI;43.121.989/0001-02;2022-06-01;21275926.22;1019.465320000000;21272514.48;7000000.00;0.00;1
FI;43.122.009/0001-88;2022-06-01;66831231.75;101.987378700000;66755585.12;1200000.00;0.00;2
FI;43.122.059/0001-65;2022-06-01;3047024.93;1.023526600000;2861704.00;0.00;0.00;2
FI;43.122.073/0001-69;2022-06-01;26339348.36;106.285769700000;26315241.01;0.00;0.00;1
FI;43.122.090/0001-04;2022-06-01;31777874.32;104.313714400000;31732843.70;0.00;0.00;4
FI;43.122.125/0001-05;2022-06-01;107557914.88;0.973301800000;107564376.37;0.00;0.00;3
FI;43.122.152/0001-70;2022-06-01;265551475.50;1.013467700000;265561329.89;0.00;0.00;3
FI;43.122.405/0001-05;2022-06-01;136379751.35;81.755198700000;164034379.37;0.00;0.00;1
FI;43.122.418/0001-84;2022-06-01;1986709.21;90.736243300000;2027103.47;19960.00;645.98;1
FI;43.122.432/0001-88;2022-06-01;2025257.58;90.319990300000;2032513.87;20000.00;638.56;104
FI;43.122.444/0001-02;2022-06-01;15555852.28;112.062832900000;15438811.32;0.00;0.00;14
FI;43.122.453/0001-01;2022-06-01;12544342.00;77.742618300000;12543107.36;0.00;0.00;2
FI;43.122.496/0001-89;2022-06-01;538354193.20;105.120222700000;534139583.12;51500000.00;6602377.70;1
FI;43.140.450/0001-92;2022-06-01;33033860.76;101.671357300000;32138316.03;0.00;0.00;1
FI;43.140.497/0001-56;2022-06-01;152553497.50;1.072146200000;152565688.36;0.00;0.00;1
FI;43.140.526/0001-80;2022-06-01;8294212.33;0.864060500000;8295814.42;0.00;0.00;1
FI;43.140.576/0001-67;2022-06-01;2085780.97;0.757920700000;2088603.56;1100.00;0.00;762
FI;43.140.618/0001-60;2022-06-01;23629503.72;0.658053070000;23634731.44;0.00;0.00;1
FI;43.140.638/0001-30;2022-06-01;70243607.00;10.604986400000;69992910.33;0.00;0.00;1
FI;43.140.671/0001-60;2022-06-01;133893852.89;1.001515900000;133836226.55;160000.00;0.00;88
FI;43.140.708/0001-50;2022-06-01;53328666.49;1.080773880000;53338748.47;0.00;0.00;1
FI;43.140.750/0001-71;2022-06-01;62840797.75;1.070820550000;62838426.07;0.00;0.00;1
FI;43.140.800/0001-10;2022-06-01;18939011.17;0.840399840000;18940326.92;0.00;0.00;1
FI;43.140.842/0001-51;2022-06-01;7191560.89;0.808752300000;7194595.07;0.00;0.00;1
FI;43.140.948/0001-55;2022-06-01;10691094.82;0.976670300000;10693024.24;0.00;0.00;1
FI;43.141.024/0001-73;2022-06-01;21170608.82;1.070365100000;21168118.69;0.00;0.00;1
FI;43.141.072/0001-61;2022-06-01;15771417.56;1.048261100000;15772515.25;0.00;0.00;2
FI;43.143.750/0001-25;2022-06-01;158109257.16;1.053904510000;158085676.11;0.00;0.00;1
FI;43.143.786/0001-09;2022-06-01;45151003.07;1.101037980000;45142557.25;0.00;0.00;1
FI;43.164.374/0001-55;2022-06-01;2781929.39;1.026635600000;2787988.46;0.00;0.00;5
FI;43.164.393/0001-81;2022-06-01;2554065.30;1.031545100000;2561922.02;0.00;0.00;1
FI;43.164.403/0001-89;2022-06-01;9032849.41;0.690174900000;9034950.46;0.00;0.00;1
FI;43.164.415/0001-03;2022-06-01;4550801.95;0.634546500000;4551673.62;0.00;0.00;1
FI;43.164.424/0001-02;2022-06-01;7431336.40;0.977346580000;7433553.86;0.00;0.00;1
FI;43.164.438/0001-18;2022-06-01;72556655.37;1.091415000000;72324698.79;0.00;0.00;26
FI;43.164.461/0001-02;2022-06-01;7523132.44;0.624061500000;7526367.29;0.00;12433.00;1
FI;43.164.479/0001-04;2022-06-01;47844192.47;2193.136734780000;47845506.83;0.00;0.00;15
FI;43.164.525/0001-75;2022-06-01;6876065.57;1.015652500000;6877872.51;0.00;0.00;1
FI;43.164.533/0001-11;2022-06-01;83837370.47;1.110546400000;83788793.68;903327.37;9995.90;1
FI;43.164.554/0001-37;2022-06-01;60739947.51;1.155107600000;60741115.27;0.00;0.00;2
FI;43.164.568/0001-50;2022-06-01;22983316.23;1.060395640000;22976945.64;0.00;0.00;56
FI;43.164.735/0001-63;2022-06-01;283571617.23;1.065205180000;293396189.93;0.00;0.00;1
FI;43.164.914/0001-09;2022-06-01;498874.53;1003.470494720000;501538.96;0.00;0.00;1
FI;43.165.047/0001-18;2022-06-01;8927659.08;438.858291170000;7098835.65;0.00;0.00;1
FI;43.165.119/0001-27;2022-06-01;9654000.86;978.340206000000;9783402.06;0.00;0.00;1
FI;43.165.333/0001-83;2022-06-01;5294981.97;10.591913600000;5295956.80;0.00;0.00;1
FI;43.165.358/0001-87;2022-06-01;18693305.54;10.000000000000;18698305.54;18698305.54;0.00;1
FI;43.165.410/0001-03;2022-06-01;15601285.88;10.405723300000;15608585.04;0.00;0.00;2
FI;43.165.427/0001-52;2022-06-01;113724957.76;10.440530700000;113729092.16;0.00;0.00;74
FI;43.165.464/0001-60;2022-06-01;8429411.22;10.190265900000;8415644.30;0.00;0.00;1
FI;43.181.573/0001-71;2022-06-01;15228733.61;1014.830852660000;15222462.79;0.00;0.00;1
FI;43.210.357/0001-07;2022-06-01;4447448.57;88.995774800000;4449788.74;0.00;0.00;1
FI;43.210.485/0001-50;2022-06-01;651271751.78;100.194903000000;651266869.69;0.00;0.00;1
FI;43.210.508/0001-27;2022-06-01;9480130.26;94.435149300000;9489127.53;0.00;0.00;1
FI;43.210.538/0001-33;2022-06-01;9497125.51;94.272883900000;9500935.56;0.00;0.00;24
FI;43.210.686/0001-58;2022-06-01;9993360.34;104.729919000000;9997712.40;0.00;0.00;1
FI;43.210.701/0001-68;2022-06-01;9049080.48;106.586192000000;9051642.95;0.00;0.00;1
FI;43.214.280/0001-43;2022-06-01;13232444.21;106.450319000000;13237097.24;0.00;0.00;1
FI;43.214.316/0001-99;2022-06-01;13244345.98;106.190828000000;13248971.63;0.00;0.00;1
FI;43.214.356/0001-30;2022-06-01;6728370.31;101.742789000000;6734323.63;0.00;0.00;1
FI;43.214.381/0001-14;2022-06-01;6140953.72;105.372231000000;6144834.12;0.00;0.00;1
FI;43.214.564/0001-30;2022-06-01;261737306.18;0.893868700000;261674531.28;0.00;0.00;8
FI;43.214.601/0001-00;2022-06-01;176589620.93;1.120006700000;174443474.91;628.81;0.00;44
FI;43.214.636/0001-49;2022-06-01;94564518.75;0.845377700000;94582307.20;0.00;0.00;8
FI;43.214.724/0001-40;2022-06-01;40795333.50;0.893571800000;40801340.72;0.00;664139.00;3
FI;43.214.745/0001-66;2022-06-01;16461991.17;1.062170200000;16463247.69;0.00;0.00;2
FI;43.214.762/0001-01;2022-06-01;347299829.31;0.994928500000;347222453.42;0.00;0.00;1
FI;43.214.785/0001-08;2022-06-01;10719785.90;0.960358600000;10674258.10;0.00;0.00;28
FI;43.214.822/0001-88;2022-06-01;41074299.68;0.893499400000;41033774.85;0.00;0.00;29
FI;43.214.858/0001-61;2022-06-01;40875996.69;0.904517200000;40881388.83;0.00;0.00;1
FI;43.214.885/0001-34;2022-06-01;3095440.62;1.458274600000;2952668.00;0.00;0.00;5
FI;43.214.916/0001-57;2022-06-01;2492237.53;1.038189560000;2491654.95;0.00;0.00;3
FI;43.214.948/0001-52;2022-06-01;13564060.42;1.048054300000;13560151.23;0.00;0.00;1
FI;43.214.983/0001-71;2022-06-01;16727962.95;1.130200400000;16657936.10;0.00;0.00;2
FI;43.215.009/0001-22;2022-06-01;1042180.02;1.007081900000;1041881.24;286569.84;0.00;1
FI;43.215.148/0001-56;2022-06-01;1951383.49;0.679700910000;2077733.44;0.00;0.00;12
FI;43.215.186/0001-09;2022-06-01;64850097.81;1.081751460000;64817815.46;0.00;0.00;1
FI;43.215.261/0001-31;2022-06-01;10325165.21;1.050448300000;10315851.96;0.00;0.00;1
FI;43.215.298/0001-60;2022-06-01;14749296.13;1.050812670000;14748155.89;0.00;0.00;1
FI;43.215.358/0001-44;2022-06-01;4383162.27;0.972738530000;5215341.22;0.00;0.00;22
FI;43.215.421/0001-42;2022-06-01;1050390.53;1.051577160000;1051577.16;0.00;0.00;1
FI;43.216.117/0001-10;2022-06-01;10871431.12;94.550853000000;10873348.10;0.00;0.00;1
FI;43.216.133/0001-02;2022-06-01;10402029.07;90.467157900000;10403723.16;0.00;0.00;1
FI;43.216.164/0001-63;2022-06-01;21421602.25;90.534995400000;21120619.55;0.00;0.00;2
FI;43.216.193/0001-25;2022-06-01;22101310.00;78.502454200000;22107705.64;0.00;0.00;2
FI;43.216.216/0001-00;2022-06-01;11055453.56;78.377625100000;11055798.43;0.00;0.00;12
FI;43.216.244/0001-19;2022-06-01;11402076.33;87.300791000000;11402758.89;0.00;0.00;1
FI;43.216.301/0001-60;2022-06-01;43117656.06;105.332448700000;42819029.18;0.00;0.00;1
FI;43.216.321/0001-30;2022-06-01;79191779.51;105.030699300000;92114329.77;0.00;0.00;10
FI;43.237.417/0001-85;2022-06-01;47221522.46;999.628113830000;47226430.61;0.00;0.00;1
FI;43.237.472/0001-75;2022-06-01;7943585.49;892.872691650000;7931388.12;0.00;0.00;30
FI;43.274.412/0001-22;2022-06-01;34685623.32;8.214716600000;34433980.91;0.00;0.00;1546
FI;43.274.439/0001-15;2022-06-01;6113328.26;0.801411600000;6100159.76;0.00;13274.98;463
FI;43.275.016/0001-10;2022-06-01;281809159.82;1.030911000000;281825676.71;0.00;0.00;1
FI;43.279.666/0001-33;2022-06-01;5345515.96;1.036676600000;5330756.08;0.00;0.00;2
FI;43.279.693/0001-06;2022-06-01;11651949.41;0.477316500000;11654156.70;0.00;0.00;1
FI;43.279.729/0001-51;2022-06-01;3032521.53;0.850283400000;3013722.12;100.00;15329.76;1154
FI;43.279.759/0001-68;2022-06-01;68508243.20;1.102383900000;72425725.43;0.00;100000.00;1
FI;43.280.025/0001-07;2022-06-01;10555181.25;1.126441300000;10443260.93;0.00;0.00;6
FI;43.280.074/0001-31;2022-06-01;7597902.62;0.720924400000;7949308.80;0.00;0.00;1
FI;43.280.116/0001-34;2022-06-01;16164131.04;1.065324710000;16163290.23;0.00;0.00;1
FI;43.280.179/0001-90;2022-06-01;176789585.58;1.148793800000;176579185.70;0.00;0.00;1
FI;43.280.200/0001-58;2022-06-01;25186342.85;0.867121220000;25182223.45;0.00;0.00;1
FI;43.280.230/0001-64;2022-06-01;12861774.85;1.070919730000;12851036.80;0.00;0.00;2
FI;43.280.273/0001-40;2022-06-01;15134305.65;0.438096520000;15115057.61;0.00;0.00;20
FI;43.291.245/0001-28;2022-06-01;112873.99;0.954729400000;127002.15;0.00;0.00;1
FI;43.291.740/0001-37;2022-06-01;69881895.59;105.695829000000;69869104.19;0.00;0.00;58
FI;43.291.821/0001-37;2022-06-01;41355284.14;105.832809000000;40574566.97;442826.24;6500.00;1
FI;43.292.376/0001-20;2022-06-01;20963906.39;108.667447000000;21272606.35;0.00;0.00;1
FI;43.292.402/0001-10;2022-06-01;17611544.20;105.947920000000;17614999.80;0.00;0.00;4
FI;43.292.461/0001-98;2022-06-01;17918789.07;106.449856000000;17922319.03;0.00;0.00;3
FI;43.292.483/0001-58;2022-06-01;9374162.70;114.430864000000;9378905.50;0.00;0.00;1
FI;43.292.502/0001-46;2022-06-01;10388282.11;101.737812000000;10380319.01;0.00;0.00;102
FI;43.310.020/0001-71;2022-06-01;71225601.39;1.022638600000;72733568.07;0.00;0.00;1
FI;43.310.108/0001-93;2022-06-01;23034475.70;104.324148500000;23023758.68;0.00;0.00;1
FI;43.310.169/0001-50;2022-06-01;39533147.68;0.773148100000;47372283.84;0.00;0.00;1
FI;43.312.398/0001-04;2022-06-01;12439630.11;1.050384078700;12446519.31;0.00;0.00;1
FI;43.312.454/0001-00;2022-06-01;1081915.89;0.931110300000;1086384.46;0.00;0.00;2
FI;43.312.809/0001-61;2022-06-01;391099.58;0.928068400000;396207.69;0.00;0.00;4
FI;43.312.881/0001-99;2022-06-01;26045360.03;1.054028400900;26350712.13;0.00;0.00;1
FI;43.313.087/0001-60;2022-06-01;13214265.19;0.880545400000;13034157.23;0.00;0.00;1
FI;43.313.171/0001-83;2022-06-01;158851862.35;1.059300592400;158895094.08;0.00;0.00;1
FI;43.421.845/0001-63;2022-06-01;53537588.84;1.072037220000;53522517.05;0.00;0.00;1
FI;43.421.863/0001-45;2022-06-01;29909613.88;1.059135490000;29906396.95;0.00;0.00;1
FI;43.422.227/0001-38;2022-06-01;14322397.13;1.022981370000;14319065.13;0.00;0.00;3
FI;43.422.262/0001-57;2022-06-01;33690442.89;0.992544490000;33690243.16;0.00;288852.69;154
FI;43.422.467/0001-32;2022-06-01;21006602.43;1.049845040000;20998124.80;0.00;0.00;1
FI;43.422.751/0001-09;2022-06-01;11869010.17;0.415339160000;11809886.46;200.00;21133.62;669
FI;43.422.783/0001-04;2022-06-01;1351741.02;1.021742620000;1348399.50;0.00;0.00;1
FI;43.422.840/0001-55;2022-06-01;13713636.59;1.014416580000;13583516.14;13767.90;4055.04;470
FI;43.423.080/0001-09;2022-06-01;28913795.84;1.036618200000;28910542.30;0.00;0.00;1
FI;43.423.150/0001-10;2022-06-01;23486586.23;1.053062630000;23486401.13;0.00;0.00;1
FI;43.423.186/0001-02;2022-06-01;34962268.02;1.045382210000;34961278.42;2185761.75;0.00;1
FI;43.423.209/0001-70;2022-06-01;14511564.47;1.000440330000;14511752.92;0.00;0.00;1
FI;43.423.418/0001-14;2022-06-01;5881331.42;1.031079160000;5880437.61;0.00;0.00;1
FI;43.423.449/0001-75;2022-06-01;73615297.16;0.991123980000;74118551.71;0.00;0.00;1
FI;43.450.518/0001-30;2022-06-01;123463367.20;1.052175700000;123418946.60;314000.00;35254.00;2
FI;43.491.644/0001-32;2022-06-01;53053258.53;1.072462000000;53048902.53;0.00;0.00;1
FI;43.491.691/0001-86;2022-06-01;117456460.79;1.073928000000;117448158.67;0.00;0.00;1
FI;43.496.461/0001-00;2022-06-01;27012115.16;1.071700740000;26889461.22;0.00;0.00;30
FI;43.496.588/0001-29;2022-06-01;10906084.11;1.068638510000;10856245.11;14444.47;0.00;98
FI;43.507.709/0001-90;2022-06-01;16323753.74;1.212279500000;15967343.54;0.00;0.00;11
FI;43.507.741/0001-76;2022-06-01;5967422.51;0.890848300000;5965327.20;30006.00;0.00;1
FI;43.507.873/0001-06;2022-06-01;802109.81;0.368722400000;804733.33;0.00;0.00;118
FI;43.507.957/0001-31;2022-06-01;2092876.30;1.040872800000;2090367.27;0.00;0.00;1
FI;43.508.005/0001-32;2022-06-01;10265967.73;0.223762300000;10242193.39;1249.04;0.00;2415
FI;43.508.028/0001-47;2022-06-01;6932026.97;2.681084400000;6935331.84;0.00;0.00;1
FI;43.508.091/0001-83;2022-06-01;281768037.70;1.106973900000;281059200.49;0.00;0.00;2759
FI;43.508.122/0001-04;2022-06-01;10867585.37;1.086999100000;10870326.32;0.00;0.00;1
FI;43.508.144/0001-66;2022-06-01;15067743.00;1.080788700000;14973347.42;0.00;0.00;133
FI;43.508.203/0001-04;2022-06-01;76317364.51;0.963889400000;76329423.63;0.00;0.00;82
FI;43.508.231/0001-13;2022-06-01;15888279.11;1.055168500000;15889537.34;0.00;0.00;1
FI;43.508.285/0001-89;2022-06-01;5933136.78;0.891328600000;5923060.34;30000.06;0.00;1
FI;43.508.329/0001-70;2022-06-01;29734926.23;1.298519300000;29652426.99;0.00;0.00;17
FI;43.508.412/0001-40;2022-06-01;18510002.34;1.148304400000;18509332.25;0.00;0.00;1
FI;43.508.446/0001-34;2022-06-01;8042928.10;0.335256200000;8024015.06;1700.00;11109.30;7117
FI;43.508.491/0001-99;2022-06-01;16043598.04;1.061864620000;16241757.87;33189.69;73354.68;1021
FI;43.508.542/0001-82;2022-06-01;43170041.84;1.144093700000;43171393.20;0.00;0.00;1
FI;43.508.561/0001-09;2022-06-01;663545632.79;1.078659200000;663615143.01;0.00;0.00;2
FI;43.508.596/0001-48;2022-06-01;3459332.30;0.630316900000;3460364.60;17.98;1.83;164
FI;43.508.615/0001-36;2022-06-01;14284750.61;0.969118690000;14286887.75;0.00;0.00;1
FI;43.508.634/0001-62;2022-06-01;157712239.17;1.066862300000;157718268.29;0.00;0.00;1
FI;43.508.859/0001-19;2022-06-01;5446548.93;1.060512900000;5389118.89;0.00;0.00;9
FI;43.508.900/0001-57;2022-06-01;19178089.11;1.017201300000;19120854.61;0.00;0.00;1
FI;43.508.912/0001-81;2022-06-01;10239090.84;1.023925000000;10239249.71;0.00;0.00;1
FI;43.508.923/0001-61;2022-06-01;3289502.27;1.034241100000;3290709.88;0.00;0.00;5
FI;43.508.943/0001-32;2022-06-01;690647.68;0.394612700000;691533.79;0.00;0.00;107
FI;43.508.965/0001-00;2022-06-01;20962847.49;1.030291400000;20942883.91;0.00;0.00;5
FI;43.508.979/0001-16;2022-06-01;27430740.84;0.983400500000;27432730.67;0.00;0.00;35
